run_accession	sample_accession	sample_alias	study_title	experiment_accession	study_accession	tax_id	scientific_name	base_count	fastq_ftp	fastq_md5
SRR32270826	SAMN46705668	HD0035116-A728	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607866	PRJNA1219970	2104	Mycoplasmoides pneumoniae	207453900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/026/SRR32270826/SRR32270826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/026/SRR32270826/SRR32270826_2.fastq.gz	aeab2c515d2409cfc2ae1c901921473d;b96234f3c5a5acd8b95c6477fd2ee39e
SRR32270827	SAMN46705667	HD0035115-A537	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607865	PRJNA1219970	2104	Mycoplasmoides pneumoniae	616097100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/027/SRR32270827/SRR32270827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/027/SRR32270827/SRR32270827_2.fastq.gz	8e87207d79638ec6d5a2b31cd774a926;24cb411ad3e91070c5e35b8cfa3ed134
SRR32270828	SAMN46705666	HD0035114-A440	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607864	PRJNA1219970	2104	Mycoplasmoides pneumoniae	205567500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/028/SRR32270828/SRR32270828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/028/SRR32270828/SRR32270828_2.fastq.gz	95f90936981ff394fe766971d97d5803;a23c65dfacff8f349a34a36163e9f797
SRR32270829	SAMN46705665	HD0035113-A345	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607863	PRJNA1219970	2104	Mycoplasmoides pneumoniae	230253300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/029/SRR32270829/SRR32270829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/029/SRR32270829/SRR32270829_2.fastq.gz	84ccb73c061ddf3721cca07a8171f4f4;fc5dbcd77a8d1c38bffc340f52fda73a
SRR32270830	SAMN46705664	HD0035111-A429-3	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607862	PRJNA1219970	2104	Mycoplasmoides pneumoniae	146273400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/030/SRR32270830/SRR32270830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/030/SRR32270830/SRR32270830_2.fastq.gz	87b96adb95bf92777a5cae9a260d0bbf;be8743a6ea693a72e34b2927c2331bf8
SRR32270831	SAMN46705663	HD0035110-A649-2	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607861	PRJNA1219970	2104	Mycoplasmoides pneumoniae	125682300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/031/SRR32270831/SRR32270831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/031/SRR32270831/SRR32270831_2.fastq.gz	2cc06d7ac000fc643bcdd126c303ced9;fb8afe1c3047a9d6deeea5874717033a
SRR32270832	SAMN46705662	HD0035109-A430	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607860	PRJNA1219970	2104	Mycoplasmoides pneumoniae	230545800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/032/SRR32270832/SRR32270832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/032/SRR32270832/SRR32270832_2.fastq.gz	e0bc7de7a4f08d0eeb9d3f8dfc2a5dc3;6ffd6196470628b4424297d13b3b02bd
SRR32270833	SAMN46705661	C7400	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607859	PRJNA1219970	2104	Mycoplasmoides pneumoniae	964218900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/033/SRR32270833/SRR32270833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/033/SRR32270833/SRR32270833_2.fastq.gz	c638d1a18cfcad87e16abd929a549910;ddac3498ca68f869aa1fc2713d29c939
SRR32270834	SAMN46705580	A1198	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607858	PRJNA1219970	2104	Mycoplasmoides pneumoniae	180134700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/034/SRR32270834/SRR32270834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/034/SRR32270834/SRR32270834_2.fastq.gz	13f2e673d3435dec7af0e821e9cce205;8bdd13a56377622d68ef9387cdd154f9
SRR32270835	SAMN46705660	C3143	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607857	PRJNA1219970	2104	Mycoplasmoides pneumoniae	675198300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/035/SRR32270835/SRR32270835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/035/SRR32270835/SRR32270835_2.fastq.gz	64a4fff1662b3c1d3dba9c9c5eabbf1c;28b6d343b1b3b1d6b5360dd1f9b51d8d
SRR32270836	SAMN46705659	C3070	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607856	PRJNA1219970	2104	Mycoplasmoides pneumoniae	723727500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/036/SRR32270836/SRR32270836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/036/SRR32270836/SRR32270836_2.fastq.gz	18d8a06c8181bc6cc29c981691e10efe;d8d9eaed217d1d9807d1218a2b569d9d
SRR32270837	SAMN46705658	C3057	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607855	PRJNA1219970	2104	Mycoplasmoides pneumoniae	3275576100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/037/SRR32270837/SRR32270837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/037/SRR32270837/SRR32270837_2.fastq.gz	84144282dd71e07e4fa25b37cd12714f;8bf672f5f102bfb45b1601013ac3496a
SRR32270838	SAMN46705657	C3056	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607854	PRJNA1219970	2104	Mycoplasmoides pneumoniae	2625765000	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/038/SRR32270838/SRR32270838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/038/SRR32270838/SRR32270838_2.fastq.gz	611bac0bdecf7506d936bb76133ff05f;212f1163fb77ef674fa403fa2f8e1f5f
SRR32270839	SAMN46705656	C2986	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607853	PRJNA1219970	2104	Mycoplasmoides pneumoniae	1609754400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/039/SRR32270839/SRR32270839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/039/SRR32270839/SRR32270839_2.fastq.gz	d70979af955a725a1cb39dbe05a98436;9d938e0b72af84a9f6dd5b318bf87660
SRR32270840	SAMN46705655	C2985	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607852	PRJNA1219970	2104	Mycoplasmoides pneumoniae	945838500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/040/SRR32270840/SRR32270840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/040/SRR32270840/SRR32270840_2.fastq.gz	3f923d0678c373bc8212e9a09537eee8;b9dc5d495adb749f668b3e631521ed4d
SRR32270841	SAMN46705654	C2750	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607851	PRJNA1219970	2104	Mycoplasmoides pneumoniae	1520273700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/041/SRR32270841/SRR32270841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/041/SRR32270841/SRR32270841_2.fastq.gz	d0dcba8d09940e579fd20b05e45e7ebb;8eb424e6386a6ec7b05f8aeae2efc6e0
SRR32270842	SAMN46705653	C2749	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607850	PRJNA1219970	2104	Mycoplasmoides pneumoniae	576270900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/042/SRR32270842/SRR32270842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/042/SRR32270842/SRR32270842_2.fastq.gz	b52e3e355f55dd59f756eb7494b09d14;98ed93f661c04b661d04296d4d6c9a40
SRR32270843	SAMN46705652	C1854	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607849	PRJNA1219970	2104	Mycoplasmoides pneumoniae	120750600	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/043/SRR32270843/SRR32270843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/043/SRR32270843/SRR32270843_2.fastq.gz	3dd645c14d15f7eec5ac49c094b0fd4e;834a2856e037b0d734c1228bbb5647ec
SRR32270844	SAMN46705651	C1778	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607848	PRJNA1219970	2104	Mycoplasmoides pneumoniae	3725476800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/044/SRR32270844/SRR32270844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/044/SRR32270844/SRR32270844_2.fastq.gz	f1944c4f8460de6869d4231a72d259c9;c9f69b504fa2b8f2aa7bf79fe9b9d758
SRR32270845	SAMN46705579	A1197	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607847	PRJNA1219970	2104	Mycoplasmoides pneumoniae	393641700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/045/SRR32270845/SRR32270845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/045/SRR32270845/SRR32270845_2.fastq.gz	8fc038b956febeedcb7a1fd09d06c09e;e2f2cbb08c5a69255c868509ecae58db
SRR32270846	SAMN46705650	C1713	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607846	PRJNA1219970	2104	Mycoplasmoides pneumoniae	1523615700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/046/SRR32270846/SRR32270846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/046/SRR32270846/SRR32270846_2.fastq.gz	16e44b2cd434a7845ad4a26fd2993c27;0108afb9d7f03bf2cb6382cb3ee75ec9
SRR32270847	SAMN46705649	C1704	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607845	PRJNA1219970	2104	Mycoplasmoides pneumoniae	2306478900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/047/SRR32270847/SRR32270847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/047/SRR32270847/SRR32270847_2.fastq.gz	573eafcbaade9a9f61bbded6f1b5dcae;1d4b9f2b4ae249b60395cef30785b624
SRR32270848	SAMN46705648	C1557	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607844	PRJNA1219970	2104	Mycoplasmoides pneumoniae	877061100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/048/SRR32270848/SRR32270848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/048/SRR32270848/SRR32270848_2.fastq.gz	083afae2d13df5fa02507fc769e5da66;52bd792f6d55a0ef0a2e01b9741c5bf9
SRR32270849	SAMN46705647	C1321	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607843	PRJNA1219970	2104	Mycoplasmoides pneumoniae	547501200	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/049/SRR32270849/SRR32270849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/049/SRR32270849/SRR32270849_2.fastq.gz	d86470ddf5c6281ee7e86cab4eff201c;7554c01262e94e065175aac7d64ad2c6
SRR32270850	SAMN46705693	HD0035153-B5837	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607842	PRJNA1219970	2104	Mycoplasmoides pneumoniae	474077100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/050/SRR32270850/SRR32270850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/050/SRR32270850/SRR32270850_2.fastq.gz	33ba74426e7e78984da8d7f3697f627e;5c09231106d391041ac24b4586904c64
SRR32270851	SAMN46705692	HD0035151-B5545	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607841	PRJNA1219970	2104	Mycoplasmoides pneumoniae	1386300600	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/051/SRR32270851/SRR32270851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/051/SRR32270851/SRR32270851_2.fastq.gz	f2c1b742cdf600236d60acdd31c4341a;94195386a7189074119913dc2ab4dc40
SRR32270852	SAMN46705691	HD0035150-B5269	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607840	PRJNA1219970	2104	Mycoplasmoides pneumoniae	141621000	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/052/SRR32270852/SRR32270852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/052/SRR32270852/SRR32270852_2.fastq.gz	ea6d7d16dff34915dbc3eff44972c2b9;c785a130664f4192df9195214286bccd
SRR32270853	SAMN46705583	A248	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607839	PRJNA1219970	2104	Mycoplasmoides pneumoniae	2962800900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/053/SRR32270853/SRR32270853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/053/SRR32270853/SRR32270853_2.fastq.gz	9f3cb52ba6ac6813ed55a57f648c2546;fdf7ca112ccc8d011121de8b4587221e
SRR32270854	SAMN46705690	HD0035149-B5750	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607838	PRJNA1219970	2104	Mycoplasmoides pneumoniae	390285000	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/054/SRR32270854/SRR32270854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/054/SRR32270854/SRR32270854_2.fastq.gz	6b8536d5cf953b8767dfe69c6746bd40;8834c6e3d3719831c4393e24d461070d
SRR32270855	SAMN46705689	HD0035148-B5186	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607837	PRJNA1219970	2104	Mycoplasmoides pneumoniae	125790900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/055/SRR32270855/SRR32270855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/055/SRR32270855/SRR32270855_2.fastq.gz	66e955700487a5bfa5ad1ef0380c888e;0c215dd33d2ede6083dcfec1e99aba98
SRR32270856	SAMN46705688	HD0035147-B4869	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607836	PRJNA1219970	2104	Mycoplasmoides pneumoniae	147785700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/056/SRR32270856/SRR32270856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/056/SRR32270856/SRR32270856_2.fastq.gz	8bd3513594f55bf5ee0872e323f6ae7f;4b709ea4ff41b975742e386fb5f4b659
SRR32270857	SAMN46705687	HD0035146-B4690	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607835	PRJNA1219970	2104	Mycoplasmoides pneumoniae	197618700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/057/SRR32270857/SRR32270857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/057/SRR32270857/SRR32270857_2.fastq.gz	86633e38fa384ed230be8f6fa87e8394;0c8073dcc14cce96abab6d1f5fa8b339
SRR32270858	SAMN46705686	HD0035145-B4688	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607834	PRJNA1219970	2104	Mycoplasmoides pneumoniae	137859900	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/058/SRR32270858/SRR32270858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/058/SRR32270858/SRR32270858_2.fastq.gz	ec247e72944c3143308c367e82bbec5b;9b61c834247a158c9504fd13d40cb777
SRR32270859	SAMN46705685	HD0035144-B4687	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607833	PRJNA1219970	2104	Mycoplasmoides pneumoniae	137963100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/059/SRR32270859/SRR32270859_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/059/SRR32270859/SRR32270859_2.fastq.gz	e5bad784852b79b1a2012a490ce97d5d;8415fbc72e86e4a7c624ef6fbe73f3e0
SRR32270860	SAMN46705684	HD0035141-B638	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607832	PRJNA1219970	2104	Mycoplasmoides pneumoniae	6382425600	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/060/SRR32270860/SRR32270860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/060/SRR32270860/SRR32270860_2.fastq.gz	31344f86836c616deecd6ce3366b6e52;4c611b975141ebf245fe4a795e9ec9b7
SRR32270861	SAMN46705683	HD0035140-B636	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607831	PRJNA1219970	2104	Mycoplasmoides pneumoniae	6195152100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/061/SRR32270861/SRR32270861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/061/SRR32270861/SRR32270861_2.fastq.gz	954b25f9d2a68ec558bd4ffb23d21ebb;88df4966fffa9216701a638d8a7db39a
SRR32270862	SAMN46705682	HD0035139-B527	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607830	PRJNA1219970	2104	Mycoplasmoides pneumoniae	278334000	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/062/SRR32270862/SRR32270862_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/062/SRR32270862/SRR32270862_2.fastq.gz	696d3d5ef86d8318e238a5e376d89e9d;85b3914df1a5edf3cca299a5058be97f
SRR32270863	SAMN46705681	HD0035137-B279	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607829	PRJNA1219970	2104	Mycoplasmoides pneumoniae	150301500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/063/SRR32270863/SRR32270863_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/063/SRR32270863/SRR32270863_2.fastq.gz	11189981f0b1f9478252a6bea9028e6e;d0704c5ea44d6611b11e5b477c8844c1
SRR32270864	SAMN46705582	A1222	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607828	PRJNA1219970	2104	Mycoplasmoides pneumoniae	3338098800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/064/SRR32270864/SRR32270864_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/064/SRR32270864/SRR32270864_2.fastq.gz	68f7f445c592e11e524029411914cb81;d044b7289dde6fa41aec40a83ae20835
SRR32270865	SAMN46705680	HD0035136-B14	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607827	PRJNA1219970	2104	Mycoplasmoides pneumoniae	483416400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/065/SRR32270865/SRR32270865_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/065/SRR32270865/SRR32270865_2.fastq.gz	702bc44b6e4eae4e35cf281ae5f8723a;723d5dba1b1b55a10f9149611d5e6b7b
SRR32270866	SAMN46705679	HD0035135-A7615	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607826	PRJNA1219970	2104	Mycoplasmoides pneumoniae	259034400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/066/SRR32270866/SRR32270866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/066/SRR32270866/SRR32270866_2.fastq.gz	509d3348c6576bda81d7a52f853f3bc3;252b099015fe776e0b018d837d7e1df6
SRR32270867	SAMN46705678	HD0035134-A7554	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607825	PRJNA1219970	2104	Mycoplasmoides pneumoniae	204827700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/067/SRR32270867/SRR32270867_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/067/SRR32270867/SRR32270867_2.fastq.gz	3dff40240e5de606fbeb8785f3280f0f;3f6eed7d2295d959f3b75c0f14492124
SRR32270868	SAMN46705677	HD0035132-B560	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607824	PRJNA1219970	2104	Mycoplasmoides pneumoniae	433902300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/068/SRR32270868/SRR32270868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/068/SRR32270868/SRR32270868_2.fastq.gz	b6020da429ae25e778e635f70764555c;72c8f906b3bc3db3a9ef33629cb1b50d
SRR32270869	SAMN46705676	HD0035131-A1387	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607823	PRJNA1219970	2104	Mycoplasmoides pneumoniae	825405600	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/069/SRR32270869/SRR32270869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/069/SRR32270869/SRR32270869_2.fastq.gz	769bb1cdf05f7e9b120f5be81f0bacfc;d8981640b1a97acfa014f05f0f0a55f2
SRR32270870	SAMN46705675	HD0035129-A5347	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607822	PRJNA1219970	2104	Mycoplasmoides pneumoniae	121631700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/070/SRR32270870/SRR32270870_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/070/SRR32270870/SRR32270870_2.fastq.gz	711b4641b72fbb816d7929c6f5e7ecc0;a8b307dcc6ce79df62fc6f1805643f34
SRR32270871	SAMN46705674	HD0035124-A4163	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607821	PRJNA1219970	2104	Mycoplasmoides pneumoniae	313429200	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/071/SRR32270871/SRR32270871_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/071/SRR32270871/SRR32270871_2.fastq.gz	9af434a43813986f6f400470780dd415;d7a5349fdc11335cd28c18910f260c60
SRR32270872	SAMN46705673	HD0035121-A1686	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607820	PRJNA1219970	2104	Mycoplasmoides pneumoniae	1225902600	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/072/SRR32270872/SRR32270872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/072/SRR32270872/SRR32270872_2.fastq.gz	b0e0b01e2d9edfa4525236f58a86d727;75959d4be97cf4b743d81d7c0753c4f1
SRR32270873	SAMN46705672	HD0035120-A1582	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607819	PRJNA1219970	2104	Mycoplasmoides pneumoniae	132319500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/073/SRR32270873/SRR32270873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/073/SRR32270873/SRR32270873_2.fastq.gz	5cc4413ecd0601ff82c37c5a7fc124be;e1076531296c0c5e42603ff2b682b26e
SRR32270874	SAMN46705671	HD0035119-A1671	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607818	PRJNA1219970	2104	Mycoplasmoides pneumoniae	431864700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/074/SRR32270874/SRR32270874_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/074/SRR32270874/SRR32270874_2.fastq.gz	e79e34ebbf540287490ab21057d4f36f;46b982d9b37ddd6b310f99d70a5ba3dc
SRR32270875	SAMN46705581	A1208	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607817	PRJNA1219970	2104	Mycoplasmoides pneumoniae	339421800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/075/SRR32270875/SRR32270875_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/075/SRR32270875/SRR32270875_2.fastq.gz	6401c8cf0d95ae1148916ad44ce40e36;e69f19f44b12dcf54b43f1433d4ed88a
SRR32270876	SAMN46705572	A1019	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607816	PRJNA1219970	2104	Mycoplasmoides pneumoniae	378320400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/076/SRR32270876/SRR32270876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/076/SRR32270876/SRR32270876_2.fastq.gz	c8a197628e1c0a8303b6e9978c14cba7;2d9cd2890d956a8a4f032bdeb096ba56
SRR32270877	SAMN46705571	A417	Mycoplasmoides pneumoniae metagenomic Raw sequence reads	SRX27607815	PRJNA1219970	2104	Mycoplasmoides pneumoniae	271859700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/077/SRR32270877/SRR32270877_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR322/077/SRR32270877/SRR32270877_2.fastq.gz	bb8c32c7d44b83790d1e72feb41c3530;a786d2fc8c592e8a7ff093d53273b8a6
